Experimental Data,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Exp AnE 65°,,Exp Aps 65°,,Exp Asp 65°,,Exp mm12 65°,,Exp mm13 65°,,Exp mm14 65°,,Exp mm21 65°,,Exp mm22 65°,,Exp mm23 65°,,Exp mm24 65°,,Exp mm31 65°,,Exp mm32 65°,,Exp mm33 65°,,Exp mm34 65°
881.56,13.849,881.56,0.039274,881.56,0.029196,881.56,-0.90789,881.56,0.00074335,881.56,-0.00018878,881.56,-0.90103,881.56,1.0275,881.56,0.00047053,881.56,2.34E-04,881.56,-0.0037265,881.56,-0.0010035,881.56,0.46411,881.56,0.10423
883.13,14.042,883.13,0.21792,883.13,0.0080663,883.13,-0.90001,883.13,0.0020163,883.13,0.00010409,883.13,-0.89532,883.13,1.0219,883.13,-0.0014039,883.13,5.25E-05,883.13,-0.0044713,883.13,0.00031091,883.13,0.4664,883.13,0.1112
884.7,14.193,884.7,0.40276,884.7,0.027877,884.7,-0.89539,884.7,0.0036385,884.7,0.00044471,884.7,-0.89115,884.7,1.0192,884.7,-0.0029251,884.7,-0.00031269,884.7,-0.0051106,884.7,1.80E-05,884.7,0.46888,884.7,0.11724
886.28,14.364,886.28,0.57632,886.28,0.0055096,886.28,-0.89265,886.28,0.0050043,886.28,0.00011788,886.28,-0.88848,886.28,1.0195,886.28,-0.0048507,886.28,-3.98E-05,886.28,-0.0063168,886.28,0.0010924,886.28,0.47233,886.28,0.12483
887.85,14.557,887.85,0.65838,887.85,0.010724,887.85,-0.89282,887.85,0.0058536,887.85,0.00024904,887.85,-0.88723,887.85,1.0242,887.85,-0.0053367,887.85,-6.07E-05,887.85,-0.0062076,887.85,0.0016622,887.85,0.47746,887.85,0.13502
889.42,14.877,889.42,0.42918,889.42,0.01897,889.42,-0.89363,889.42,0.0039497,889.42,5.97E-05,889.42,-0.88612,889.42,1.0324,889.42,-0.0036349,889.42,0.00016994,889.42,-0.0066036,889.42,0.0012969,889.42,0.48683,889.42,0.15023
890.99,15.293,890.99,0.39159,890.99,0.023803,890.99,-0.8938,890.99,0.0041874,890.99,3.42E-04,890.99,-0.8831,890.99,1.0411,890.99,-0.0029434,890.99,6.00E-05,890.99,-0.0035679,890.99,-0.00014691,890.99,0.49879,890.99,0.17008
892.57,15.723,892.57,0.20609,892.57,0.015411,892.57,-0.89034,892.57,0.0026717,892.57,0.00012695,892.57,-0.87772,892.57,1.0467,892.57,-0.0010993,892.57,0.00024379,892.57,-0.0036206,892.57,-0.00038914,892.57,0.50833,892.57,0.19115
894.14,16.09,894.14,0.17773,894.14,0.029222,894.14,-0.88255,894.14,0.0024257,894.14,0.00038013,894.14,-0.86972,894.14,1.0458,894.14,-0.0011005,894.14,0.00038794,894.14,-0.0037743,894.14,-0.00093625,894.14,0.51242,894.14,0.21019
895.71,16.414,895.71,0.16427,895.71,0.01213,895.71,-0.87237,895.71,0.0019766,895.71,0.0002752,895.71,-0.86076,895.71,1.0406,895.71,-0.0012636,895.71,0.00022492,895.71,-0.0049979,895.71,7.20E-05,895.71,0.51455,895.71,0.22543
897.28,16.646,897.28,0.26078,897.28,0.028898,897.28,-0.86609,897.28,0.0029221,897.28,0.00073591,897.28,-0.85569,897.28,1.0388,897.28,-0.0024112,897.28,2.76E-06,897.28,-0.0056133,897.28,-0.00018792,897.28,0.51635,897.28,0.23582
898.85,16.864,898.85,0.32645,898.85,0.023584,898.85,-0.86231,898.85,0.0036816,898.85,0.00042258,898.85,-0.85237,898.85,1.0401,898.85,-0.0032755,898.85,0.00032664,898.85,-0.00516,898.85,-8.41E-05,898.85,0.51836,898.85,0.24686
900.43,17.078,900.43,0.29307,900.43,0.013609,900.43,-0.86151,900.43,0.0035765,900.43,0.00024217,900.43,-0.84949,900.43,1.0447,900.43,-0.0028733,900.43,0.00022421,900.43,-0.0056255,900.43,-0.00041097,900.43,0.52119,900.43,0.26103
902,17.424,902,0.16826,902,0.03059,902,-0.85765,902,0.0022365,902,8.29E-05,902,-0.84412,902,1.0481,902,-0.0019011,902,0.00059419,902,-0.0052614,902,-0.0014786,902,0.52542,902,0.2808
903.57,17.8,903.57,0.044385,903.57,0.027153,903.57,-0.85,903.57,0.00064481,903.57,-2.76E-05,903.57,-0.83671,903.57,1.0485,903.57,0.00032397,903.57,0.0007769,903.57,-0.0044243,903.57,-0.00094766,903.57,0.52801,903.57,0.29944
905.14,18.032,905.14,0.085178,905.14,0.043981,905.14,-0.84289,905.14,0.0014577,905.14,0.00074345,905.14,-0.83158,905.14,1.046,905.14,-0.00044888,905.14,0.0001119,905.14,-0.002683,905.14,-0.001338,905.14,0.52699,905.14,0.31208
906.71,18.229,906.71,0.24802,906.71,0.02906,906.71,-0.83649,906.71,0.0032129,906.71,0.00015286,906.71,-0.82526,906.71,1.0432,906.71,-0.0025945,906.71,6.20E-04,906.71,-0.0027524,906.71,-0.00076972,906.71,0.52508,906.71,0.32288
908.28,18.397,908.28,0.24929,908.28,0.040961,908.28,-0.8347,908.28,0.0026913,908.28,0.00022875,908.28,-0.82263,908.28,1.0461,908.28,-0.0032557,908.28,4.96E-04,908.28,-0.0046432,908.28,0.00062747,908.28,0.52593,908.28,0.33309
909.85,18.603,909.85,0.17554,909.85,0.038543,909.85,-0.83357,909.85,0.0018192,909.85,-4.44E-05,909.85,-0.82017,909.85,1.0508,909.85,-0.0024626,909.85,0.00046621,909.85,-0.0052825,909.85,0.0004352,909.85,0.52689,909.85,0.34755
911.42,18.911,911.42,0.083654,911.42,0.010113,911.42,-0.83372,911.42,0.0011135,911.42,-0.00038119,911.42,-0.817,911.42,1.0597,911.42,-3.40E-05,911.42,0.0010409,911.42,-0.0041788,911.42,-0.00048859,911.42,0.53041,911.42,0.36689
913,19.261,913,0.23697,913,0.077317,913,-0.82427,913,-0.0014504,913,5.26E-05,913,-0.80822,913,1.0581,913,0.0030354,913,0.00082697,913,-0.0028932,913,-0.0045516,913,0.52767,913,0.38675
914.57,19.545,914.57,0.35032,914.57,0.08749,914.57,-0.81216,914.57,-0.002838,914.57,7.08E-05,914.57,-0.79752,914.57,1.0487,914.57,0.0043879,914.57,0.0006608,914.57,-0.0023235,914.57,-0.0049293,914.57,0.52194,914.57,0.40143
916.14,19.763,916.14,0.075452,916.14,0.047093,916.14,-0.80022,916.14,-8.68E-05,916.14,-6.18E-05,916.14,-0.78947,916.14,1.0394,916.14,0.00079823,916.14,0.00071862,916.14,-0.0051607,916.14,-0.0023408,916.14,0.51548,916.14,0.41056
917.71,19.909,917.71,0.099394,917.71,0.052266,917.71,-0.7926,917.71,0.0018673,917.71,0.00043463,917.71,-0.78448,917.71,1.035,917.71,-0.00082194,917.71,3.64E-04,917.71,-0.0039397,917.71,-0.0017766,917.71,0.51094,917.71,0.41634
919.28,19.972,919.28,0.23516,919.28,0.030806,919.28,-0.78979,919.28,0.0028641,919.28,1.93E-04,919.28,-0.78153,919.28,1.0328,919.28,-0.0026522,919.28,0.00064523,919.28,-0.0048632,919.28,6.30E-05,919.28,0.50789,919.28,0.42164
920.85,20.106,920.85,0.42169,920.85,0.050827,920.85,-0.79014,920.85,0.0048395,920.85,0.00033976,920.85,-0.78021,920.85,1.0368,920.85,-0.0053177,920.85,0.00080847,920.85,-0.0041603,920.85,5.98E-04,920.85,0.50924,920.85,0.43019
922.42,20.252,922.42,0.38628,922.42,0.04344,922.42,-0.79427,922.42,0.0045691,922.42,2.18E-04,922.42,-0.78161,922.42,1.0471,922.42,-0.0046065,922.42,0.00095526,922.42,-0.0041691,922.42,8.79E-04,922.42,0.51148,922.42,0.44314
923.99,20.364,923.99,0.35196,923.99,0.050554,923.99,-0.79848,923.99,0.0040256,923.99,2.25E-04,923.99,-0.78235,923.99,1.0572,923.99,-0.005045,923.99,0.00066307,923.99,-0.0064286,923.99,0.00062839,923.99,0.50991,923.99,0.45771
925.56,20.56,925.56,0.3304,925.56,0.045781,925.56,-0.80373,925.56,0.0040325,925.56,0.00019572,925.56,-0.7846,925.56,1.0722,925.56,-0.0044723,925.56,0.0010236,925.56,-0.0061557,925.56,0.00020362,925.56,0.51342,925.56,0.47403
927.12,20.707,927.12,0.36157,927.12,0.027304,927.12,-0.81428,927.12,0.0047642,927.12,0.00042095,927.12,-0.79015,927.12,1.093,927.12,-0.0035405,927.12,0.00027441,927.12,-0.0076399,927.12,0.0027386,927.12,0.51687,927.12,0.49337
928.69,20.869,928.69,0.30243,928.69,0.040943,928.69,-0.81991,928.69,0.0040305,928.69,0.00056147,928.69,-0.79066,928.69,1.1075,928.69,-0.0050282,928.69,0.00050602,928.69,-0.0061792,928.69,-0.00075848,928.69,0.51638,928.69,0.51159
930.26,21.061,930.26,0.25618,930.26,0.05251,930.26,-0.82107,930.26,0.0035744,930.26,0.00112,930.26,-0.78863,930.26,1.1158,930.26,-0.0031202,930.26,0.00073356,930.26,-0.0042856,930.26,0.0016305,930.26,0.51342,930.26,0.5286
931.83,21.317,931.83,0.34039,931.83,0.085318,931.83,-0.8215,931.83,0.0041428,931.83,0.00082047,931.83,-0.7856,931.83,1.1224,931.83,-0.0038192,931.83,0.0016693,931.83,-0.0046505,931.83,0.0029391,931.83,0.51716,931.83,0.54536
933.4,21.441,933.4,0.35666,933.4,0.098161,933.4,-0.82307,933.4,0.0044898,933.4,0.00091482,933.4,-0.78511,933.4,1.1314,933.4,-0.0065633,933.4,0.00083271,933.4,-0.0034957,933.4,-0.00031427,933.4,0.51196,933.4,0.55976
934.97,21.57,934.97,0.20159,934.97,0.049463,934.97,-0.82305,934.97,0.0037595,934.97,0.0014494,934.97,-0.78182,934.97,1.1366,934.97,-0.0013206,934.97,0.00027778,934.97,-0.0043302,934.97,-0.00046711,934.97,0.50578,934.97,0.57417
936.54,21.793,936.54,0.41374,936.54,0.1064,936.54,-0.81546,936.54,0.0052188,936.54,0.0014531,936.54,-0.77797,936.54,1.1348,936.54,-0.0061136,936.54,0.001281,936.54,-0.0032623,936.54,0.0021118,936.54,0.50079,936.54,0.58343
938.11,21.933,938.11,0.30807,938.11,0.0206,938.11,-0.81257,938.11,0.0049243,938.11,0.0004795,938.11,-0.77246,938.11,1.1349,938.11,-0.0046072,938.11,0.00102,938.11,-0.0034947,938.11,-0.0012827,938.11,0.49569,938.11,0.59592
939.67,22.009,939.67,0.26593,939.67,0.075387,939.67,-0.81087,939.67,0.0036486,939.67,0.0015105,939.67,-0.77087,939.67,1.1358,939.67,-0.0041797,939.67,0.0013105,939.67,-0.0058468,939.67,0.00065466,939.67,0.48777,939.67,0.6047
941.24,22.125,941.24,0.36377,941.24,0.072788,941.24,-0.81686,941.24,0.0049264,941.24,1.14E-03,941.24,-0.77342,941.24,1.1507,941.24,-0.0051614,941.24,0.0012447,941.24,-0.0050499,941.24,0.0018969,941.24,0.48502,941.24,0.6215
942.81,22.287,942.81,0.27592,942.81,0.056358,942.81,-0.81522,942.81,0.0055611,942.81,0.001097,942.81,-0.76954,942.81,1.1536,942.81,-0.0017358,942.81,0.00064185,942.81,-0.0045078,942.81,0.00042141,942.81,0.48438,942.81,0.63194
944.38,22.501,944.38,0.3204,944.38,0.10198,944.38,-0.81313,944.38,0.0042903,944.38,0.0020494,944.38,-0.76852,944.38,1.1576,944.38,-0.005765,944.38,0.00034985,944.38,-0.0031029,944.38,0.00012858,944.38,0.48168,944.38,0.64563
945.95,22.532,945.95,0.32476,945.95,0.058713,945.95,-0.80814,945.95,0.0043461,945.95,-0.00020009,945.95,-0.76366,945.95,1.1535,945.95,-0.0046705,945.95,0.0016451,945.95,-0.0097146,945.95,0.0020176,945.95,0.46792,945.95,0.65326
947.51,22.757,947.51,0.30405,947.51,0.057508,947.51,-0.80437,947.51,0.0047425,947.51,0.0017192,947.51,-0.76013,947.51,1.1545,947.51,-0.0036026,947.51,0.00076633,947.51,-0.0066888,947.51,0.0011736,947.51,0.469,947.51,0.66458
949.08,22.802,949.08,0.25282,949.08,0.031381,949.08,-0.80205,949.08,0.0038576,949.08,-0.00058442,949.08,-0.75814,949.08,1.1561,949.08,-0.0033689,949.08,0.0014122,949.08,-0.0065607,949.08,0.00045088,949.08,0.45379,949.08,0.6736
950.65,22.955,950.65,0.17954,950.65,0.042312,950.65,-0.7933,950.65,0.0028036,950.65,0.00037004,950.65,-0.75131,950.65,1.1485,950.65,-0.0018562,950.65,0.0014101,950.65,-0.0054964,950.65,0.00013992,950.65,0.44749,950.65,0.67752
952.21,23.09,952.21,0.16265,952.21,0.036583,952.21,-0.78768,952.21,0.0028136,952.21,0.00098665,952.21,-0.74812,952.21,1.1462,952.21,-0.0029715,952.21,0.00085622,952.21,-0.0036127,952.21,-0.0019638,952.21,0.44279,952.21,0.68271
953.78,23.18,953.78,0.15822,953.78,0.029871,953.78,-0.78546,953.78,0.0030539,953.78,0.00058677,953.78,-0.74397,953.78,1.1468,953.78,-0.00253,953.78,0.00089806,953.78,-0.0054793,953.78,-0.0022471,953.78,0.43432,953.78,0.6905
955.35,23.243,955.35,0.30894,955.35,0.050995,955.35,-0.7853,955.35,0.0052612,955.35,0.0004715,955.35,-0.74204,955.35,1.1492,955.35,-0.0041179,955.35,0.001371,955.35,-0.0078909,955.35,-0.0016023,955.35,0.42766,955.35,0.69785
956.91,23.347,956.91,0.208,956.91,0.10754,956.91,-0.78903,956.91,0.0022162,956.91,0.00093058,956.91,-0.74036,956.91,1.1596,956.91,-0.0040667,956.91,0.0011363,956.91,-0.0075831,956.91,0.001125,956.91,0.42608,956.91,0.71048
958.48,23.391,958.48,0.31284,958.48,0.07468,958.48,-0.78507,958.48,0.0044019,958.48,0.0010012,958.48,-0.73812,958.48,1.1565,958.48,-0.0054215,958.48,0.0016179,958.48,-0.0041791,958.48,-0.00028934,958.48,0.41939,958.48,0.71281
960.05,23.46,960.05,0.24933,960.05,0.022374,960.05,-0.79102,960.05,0.0043433,960.05,0.00051196,960.05,-0.74092,960.05,1.1703,960.05,-0.0025118,960.05,8.87E-04,960.05,-0.012671,960.05,0.0031813,960.05,0.41246,960.05,0.72762
961.61,23.609,961.61,0.21634,961.61,0.04402,961.61,-0.79255,961.61,0.0039603,961.61,0.00059539,961.61,-0.73905,961.61,1.1776,961.61,-0.0025014,961.61,0.0030624,961.61,0.0028247,961.61,-0.0019204,961.61,0.41635,961.61,0.73709
963.18,23.717,963.18,0.079745,963.18,0.030693,963.18,-0.79092,963.18,0.00020395,963.18,0.00010623,963.18,-0.73663,963.18,1.1815,963.18,0.00079633,963.18,0.0024001,963.18,-0.0032397,963.18,0.00028717,963.18,0.40492,963.18,0.748
964.74,23.75,964.74,0.12021,964.74,0.10141,964.74,-0.78983,964.74,0.0012191,964.74,0.0013093,964.74,-0.73478,964.74,1.1779,964.74,-0.0019038,964.74,0.0026437,964.74,-0.0068665,964.74,-0.0016353,964.74,0.39966,964.74,0.75315
966.31,23.936,966.31,0.15805,966.31,0.038312,966.31,-0.77469,966.31,-0.00066369,966.31,-0.00018349,966.31,-0.72737,966.31,1.164,966.31,0.001835,966.31,0.0017434,966.31,-0.006193,966.31,-0.00406,966.31,0.38561,966.31,0.75506
967.88,23.974,967.88,0.049428,967.88,0.063412,967.88,-0.76651,967.88,0.0015278,967.88,0.00039884,967.88,-0.72214,967.88,1.1529,967.88,0.00045065,967.88,0.00093045,967.88,-0.0047547,967.88,-0.0023698,967.88,0.37394,967.88,0.75445
969.44,24.079,969.44,0.040279,969.44,0.045052,969.44,-0.75586,969.44,0.00024694,969.44,0.0007665,969.44,-0.71295,969.44,1.1379,969.44,0.00036291,969.44,0.00050635,969.44,-0.0024245,969.44,-0.0031256,969.44,0.36726,969.44,0.75266
971.01,24.18,971.01,0.080517,971.01,0.054469,971.01,-0.74935,971.01,-2.02E-05,971.01,0.00031526,971.01,-0.71079,971.01,1.1346,971.01,-0.00049737,971.01,0.0009671,971.01,-0.0069017,971.01,-0.0041621,971.01,0.3552,971.01,0.75728
972.57,24.26,972.57,0.12533,972.57,0.083932,972.57,-0.73664,972.57,-0.0011172,972.57,0.00083599,972.57,-0.70325,972.57,1.1168,972.57,-0.00070954,972.57,0.00063011,972.57,-0.0025384,972.57,-0.0087472,972.57,0.34686,972.57,0.7512
974.14,24.348,974.14,0.10302,974.14,0.025966,974.14,-0.72634,974.14,-0.00018061,974.14,-0.00065956,974.14,-0.69659,974.14,1.1054,974.14,0.0016713,974.14,0.001808,974.14,-0.0081923,974.14,-4.24E-04,974.14,0.33841,974.14,0.74872
975.7,24.354,975.7,0.1715,975.7,0.061137,975.7,-0.71766,975.7,-0.0015015,975.7,-0.00023912,975.7,-0.69158,975.7,1.0943,975.7,0.002285,975.7,0.00164,975.7,-0.0023917,975.7,-0.0035075,975.7,0.32431,975.7,0.74505
977.27,24.496,977.27,0.04813,977.27,0.030083,977.27,-0.70369,977.27,-0.00056017,977.27,-0.00070242,977.27,-0.68384,977.27,1.0764,977.27,0.00083921,977.27,0.0011436,977.27,-0.0066592,977.27,0.0024103,977.27,0.3179,977.27,0.74015
978.83,24.521,978.83,0.041937,978.83,0.059585,978.83,-0.69634,978.83,-0.00039787,978.83,-7.44E-05,978.83,-0.67859,978.83,1.0655,978.83,-0.00064688,978.83,0.00099238,978.83,-0.0036375,978.83,0.0007896,978.83,0.30708,978.83,0.7371
980.39,24.529,980.39,0.26316,980.39,0.059917,980.39,-0.68861,980.39,0.0030765,980.39,6.59E-05,980.39,-0.67342,980.39,1.0543,980.39,-0.0032932,980.39,1.26E-03,980.39,-0.005467,980.39,2.06E-03,980.39,0.29873,980.39,0.7321
981.96,24.592,981.96,0.20316,981.96,0.069291,981.96,-0.68719,981.96,0.001987,981.96,-7.91E-05,981.96,-0.67204,981.96,1.0538,981.96,-0.0034082,981.96,0.00083177,981.96,-0.003779,981.96,0.00066651,981.96,0.30112,981.96,0.73352
983.52,24.579,983.52,0.13126,983.52,0.077606,983.52,-0.68725,983.52,0.0022396,983.52,0.00031444,983.52,-0.67091,983.52,1.0522,983.52,-0.0018476,983.52,0.0008323,983.52,-0.0028443,983.52,-0.0041023,983.52,0.2956,983.52,0.73458
985.09,24.616,985.09,0.13379,985.09,0.025171,985.09,-0.69117,985.09,0.0016911,985.09,-0.0003155,985.09,-0.67349,985.09,1.0619,985.09,-0.0019103,985.09,0.00080089,985.09,-0.0084672,985.09,-0.00082485,985.09,0.29403,985.09,0.74215
986.65,24.688,986.65,0.066565,986.65,0.037065,986.65,-0.69446,986.65,0.00053813,986.65,-6.34E-05,986.65,-0.67467,986.65,1.0709,986.65,-0.00070764,986.65,0.0012398,986.65,-0.0052363,986.65,-0.00068586,986.65,0.28721,986.65,0.75305
988.21,24.773,988.21,0.13452,988.21,0.075838,988.21,-0.69429,988.21,-0.0010257,988.21,-6.44E-05,988.21,-0.67444,988.21,1.0741,988.21,0.0021436,988.21,0.00074273,988.21,-0.0060637,988.21,-0.0036528,988.21,0.28216,988.21,0.75995
989.78,24.884,989.78,0.15215,989.78,0.067849,989.78,-0.68954,989.78,-0.0012371,989.78,-0.00063607,989.78,-0.66952,989.78,1.0682,989.78,0.00048556,989.78,0.0020437,989.78,-0.0033627,989.78,-0.0051239,989.78,0.27863,989.78,0.76245
991.34,24.926,991.34,0.035999,991.34,0.029145,991.34,-0.68344,991.34,0.00018872,991.34,-0.00022512,991.34,-0.66646,991.34,1.062,991.34,7.25E-05,991.34,0.00094952,991.34,-0.01188,991.34,0.0020644,991.34,0.26525,991.34,0.7625
992.9,24.971,992.9,0.25841,992.9,0.10215,992.9,-0.67713,992.9,0.0025041,992.9,6.73E-04,992.9,-0.66246,992.9,1.0541,992.9,-0.0042802,992.9,0.00081705,992.9,-0.006293,992.9,0.0017055,992.9,0.26283,992.9,0.75837
994.46,24.997,994.46,0.26646,994.46,0.075083,994.46,-0.67408,994.46,0.0031345,994.46,0.00071322,994.46,-0.66015,994.46,1.0495,994.46,-0.0040252,994.46,0.00040048,994.46,-0.0068564,994.46,0.00071335,994.46,0.26074,994.46,0.75705
996.03,25.007,996.03,0.16016,996.03,0.10949,996.03,-0.6721,996.03,0.00095473,996.03,0.00047387,996.03,-0.65804,996.03,1.0468,996.03,-0.003585,996.03,0.00052265,996.03,-0.0048614,996.03,-0.00036508,996.03,0.25963,996.03,0.75585
997.59,25.024,997.59,0.38871,997.59,0.039434,997.59,-0.67588,997.59,0.0051435,997.59,3.39E-04,997.59,-0.66008,997.59,1.0546,997.59,-0.0058488,997.59,0.00048141,997.59,-0.0035867,997.59,0.00058931,997.59,0.26026,997.59,0.76085
999.15,25.016,999.15,0.35428,999.15,0.095649,999.15,-0.68178,999.15,0.0038694,999.15,1.34E-05,999.15,-0.66267,999.15,1.0646,999.15,-0.0063816,999.15,0.0011912,999.15,-0.0051943,999.15,-0.00054432,999.15,0.2557,999.15,0.76794
1011.9,25.647,1011.9,0.79082,1011.9,0.14147,1011.9,-0.63111,1011.9,0.0089217,1011.9,-0.00043649,1011.9,-0.63769,1011.9,1.0076,1011.9,-0.012922,1011.9,0.00063697,1011.9,-0.0039304,1011.9,0.00043179,1011.9,0.19293,1011.9,0.76252
1015.3,25.708,1015.3,0.80972,1015.3,0.16489,1015.3,-0.62194,1015.3,0.0087637,1015.3,-0.00048497,1015.3,-0.62284,1015.3,0.99373,1015.3,-0.013342,1015.3,0.00082232,1015.3,-0.0023181,1015.3,-0.00038114,1015.3,0.18221,1015.3,0.75697
1018.7,25.795,1018.7,0.81684,1018.7,0.21383,1018.7,-0.62074,1018.7,0.0082397,1018.7,-1.78E-04,1018.7,-0.62363,1018.7,0.99714,1018.7,-0.014148,1018.7,0.00073751,1018.7,-0.0041301,1018.7,6.08E-05,1018.7,0.1718,1018.7,0.76308
1022.1,25.82,1022.1,0.81473,1022.1,0.19918,1022.1,-0.62127,1022.1,0.0083697,1022.1,-4.93E-04,1022.1,-0.62405,1022.1,1.0001,1022.1,-0.014079,1022.1,0.00018385,1022.1,-0.010148,1022.1,-4.54E-05,1022.1,0.16462,1022.1,0.76713
1025.5,25.916,1025.5,0.80891,1025.5,0.22169,1025.5,-0.61073,1025.5,0.0080543,1025.5,1.06E-05,1025.5,-0.6105,1025.5,0.98958,1025.5,-0.013942,1025.5,0.00069239,1025.5,-0.0098319,1025.5,0.00058847,1025.5,0.15138,1025.5,0.76186
1028.9,25.991,1028.9,0.83887,1028.9,0.20833,1028.9,-0.62478,1028.9,0.0088198,1028.9,-0.00059201,1028.9,-0.63231,1028.9,1.0138,1028.9,-0.014574,1028.9,0.0005912,1028.9,-0.0065425,1028.9,0.0010235,1028.9,0.14848,1028.9,0.78399
1032.3,26.092,1032.3,0.85246,1032.3,0.24207,1032.3,-0.61142,1032.3,0.008445,1032.3,-0.00068662,1032.3,-0.61454,1032.3,0.99779,1032.3,-0.01492,1032.3,0.0011044,1032.3,-0.0028834,1032.3,0.0009854,1032.3,0.13798,1032.3,0.77544
1035.7,26.2,1035.7,0.89463,1035.7,0.21706,1035.7,-0.61406,1035.7,0.0093422,1035.7,-1.18E-03,1035.7,-0.61881,1035.7,1.0041,1035.7,-0.015512,1035.7,0.00065904,1035.7,-0.0075019,1035.7,0.0011069,1035.7,0.13399,1035.7,0.78439
1039.1,26.254,1039.1,0.88478,1039.1,0.23282,1039.1,-0.61128,1039.1,0.0091822,1039.1,0.00012435,1039.1,-0.61565,1039.1,1.0025,1039.1,-0.015311,1039.1,0.00045885,1039.1,-0.010425,1039.1,0.0020591,1039.1,0.12013,1039.1,0.78687
1042.5,26.325,1042.5,0.88824,1042.5,0.17137,1042.5,-0.60758,1042.5,0.010014,1042.5,-5.21E-04,1042.5,-0.61014,1042.5,0.99985,1042.5,-0.014615,1042.5,0.00047686,1042.5,-0.010042,1042.5,0.0013805,1042.5,0.11627,1042.5,0.78642
1045.9,26.393,1045.9,0.90453,1045.9,0.20216,1045.9,-0.60177,1045.9,0.0098452,1045.9,-0.00024431,1045.9,-0.60314,1045.9,0.99383,1045.9,-0.015122,1045.9,0.00094243,1045.9,-0.0047355,1045.9,0.00081322,1045.9,0.10639,1045.9,0.78409
1049.3,26.489,1049.3,0.91017,1049.3,0.23619,1049.3,-0.60107,1049.3,0.0094068,1049.3,-0.00074778,1049.3,-0.60392,1049.3,0.99691,1049.3,-0.015936,1049.3,0.0010685,1049.3,-0.0019222,1049.3,-0.0015533,1049.3,0.10129,1049.3,0.7895
1052.7,26.558,1052.7,0.93783,1052.7,0.20839,1052.7,-0.59845,1052.7,0.010174,1052.7,-0.000804,1052.7,-0.60089,1052.7,0.99484,1052.7,-0.015882,1052.7,0.0010781,1052.7,-0.0014623,1052.7,-0.00068536,1052.7,0.093229,1052.7,0.79099
1056.1,26.606,1056.1,0.97019,1056.1,0.25885,1056.1,-0.59905,1056.1,0.010046,1056.1,-0.00021068,1056.1,-0.60136,1056.1,0.99822,1056.1,-0.017044,1056.1,0.00071962,1056.1,-0.010236,1056.1,0.00019399,1056.1,0.084695,1056.1,0.79537
1059.5,26.695,1059.5,0.91318,1059.5,0.2243,1059.5,-0.59674,1059.5,0.0097799,1059.5,7.42E-05,1059.5,-0.59987,1059.5,0.99895,1059.5,-0.015847,1059.5,0.00057575,1059.5,-0.013233,1059.5,-0.00040064,1059.5,0.082044,1059.5,0.79774
1063,26.737,1063,0.92246,1063,0.22232,1063,-0.59576,1063,0.0099313,1063,-0.00024792,1063,-0.59961,1063,1.0011,1063,-0.016035,1063,0.00054092,1063,-0.010029,1063,-0.00063302,1063,0.075705,1063,0.80006
1066.4,26.81,1066.4,0.8942,1066.4,0.21973,1066.4,-0.59294,1066.4,0.0096552,1066.4,-0.00030043,1066.4,-0.59701,1066.4,0.99859,1066.4,-0.015522,1066.4,0.00099436,1066.4,-0.0029722,1066.4,-0.0026106,1066.4,0.06613,1066.4,0.80102
1069.8,26.885,1069.8,0.93055,1069.8,0.22366,1069.8,-0.58892,1069.8,0.0099747,1069.8,-0.00095015,1069.8,-0.59224,1069.8,0.99593,1069.8,-0.016115,1069.8,0.00094566,1069.8,-0.005331,1069.8,-0.0014455,1069.8,0.059937,1069.8,0.80077
1073.2,26.961,1073.2,0.88045,1073.2,0.21941,1073.2,-0.59192,1073.2,0.0094771,1073.2,-0.00087263,1073.2,-0.59627,1073.2,1.0034,1073.2,-0.015341,1073.2,0.0010597,1073.2,-0.0075756,1073.2,3.27E-03,1073.2,0.053548,1073.2,0.80919
1076.6,27.009,1076.6,0.85023,1076.6,0.24537,1076.6,-0.587,1076.6,0.0086448,1076.6,-0.00029593,1076.6,-0.58914,1076.6,0.99727,1076.6,-0.015411,1076.6,0.00063028,1076.6,-0.0070219,1076.6,-0.0042459,1076.6,0.045348,1076.6,0.80613
1080,27.09,1080,0.80494,1080,0.24448,1080,-0.58728,1080,0.008052,1080,-0.00037356,1080,-0.59294,1080,1.0036,1080,-0.014868,1080,0.00056093,1080,-0.012493,1080,-0.0017998,1080,0.041453,1080,0.81157
1083.4,27.143,1083.4,0.83902,1083.4,0.23214,1083.4,-0.58508,1083.4,0.0087108,1083.4,-0.00065467,1083.4,-0.59017,1083.4,1.0023,1083.4,-0.01512,1083.4,0.00076952,1083.4,-0.0057706,1083.4,-0.00026007,1083.4,0.03393,1083.4,0.812
1086.8,27.215,1086.8,0.78922,1086.8,0.22756,1086.8,-0.58324,1086.8,0.0080961,1086.8,-0.00063874,1086.8,-0.58832,1086.8,1.0029,1086.8,-0.014367,1086.8,0.0010541,1086.8,-0.00091025,1086.8,-0.0023881,1086.8,0.029052,1086.8,0.81376
1090.2,27.287,1090.2,0.82558,1090.2,0.20739,1090.2,-0.58046,1090.2,0.0089087,1090.2,-0.00058942,1090.2,-0.58451,1090.2,1.0005,1090.2,-0.014559,1090.2,0.0011908,1090.2,-0.0026734,1090.2,0.00038867,1090.2,0.02524,1090.2,0.8145
